lexemeId;lemma;q_concept;q_conceptDescription;picture
http://www.wikidata.org/entity/L588349;Salzgurke;http://www.wikidata.org/entity/Q1211297;durch Gärung haltbar gemachte Gurken;http://commons.wikimedia.org/wiki/Special:FilePath/Polish%20style%20pickled%20cucumbers%20IMGP0413.jpg
http://www.wikidata.org/entity/L227531;Leder;http://www.wikidata.org/entity/Q286;durch Gerbung haltbar gemachte Tierhaut;http://commons.wikimedia.org/wiki/Special:FilePath/Leathertools.jpg
http://www.wikidata.org/entity/L495768;Maßeinheit;http://www.wikidata.org/entity/Q47574;durch Gesetz oder Konvention festgelegte Definition physikalischer Größen;http://commons.wikimedia.org/wiki/Special:FilePath/Span.jpg
http://www.wikidata.org/entity/L469003;Kernenergie;http://www.wikidata.org/entity/Q12739;durch Kernfusion oder Kernspaltung erzeugte Energie;http://commons.wikimedia.org/wiki/Special:FilePath/Nuclear%20Power%20Plant%20Cattenom.jpg
http://www.wikidata.org/entity/L252847;Polarität;http://www.wikidata.org/entity/Q506623;durch Ladungsverschiebung in Atomgruppen entstandene Bildung von getrennten Ladungsschwerpunkten;http://commons.wikimedia.org/wiki/Special:FilePath/H2O%20polarity.svg
http://www.wikidata.org/entity/L295839;Familie;http://www.wikidata.org/entity/Q8436;durch Partnerschaft, Heirat oder Abstammung begründete, kleinste Lebensgemeinschaft;http://commons.wikimedia.org/wiki/Special:FilePath/Inupiat%20Family%20from%20Noatak%2C%20Alaska%2C%201929%2C%20Edward%20S.%20Curtis%20%28restored%29.jpg
http://www.wikidata.org/entity/L646523;Drehkörper;http://www.wikidata.org/entity/Q725939;durch Rotation entstehender geometrischer Körper;http://commons.wikimedia.org/wiki/Special:FilePath/Solid%20of%20revolution-Cone.svg
http://www.wikidata.org/entity/L646523;Drehkörper;http://www.wikidata.org/entity/Q725939;durch Rotation entstehender geometrischer Körper;http://commons.wikimedia.org/wiki/Special:FilePath/Solid%20of%20revolution-Cylinder.svg
http://www.wikidata.org/entity/L489344;Melancholie;http://www.wikidata.org/entity/Q192077;durch Schwermut, Schmerz, Traurigkeit oder Nachdenklichkeit geprägte Gemütsstimmung;http://commons.wikimedia.org/wiki/Special:FilePath/D%C3%BCrer%20Melancholia%20I.jpg
http://www.wikidata.org/entity/L73026;Gesellschaft;http://www.wikidata.org/entity/Q8425;durch unterschiedliche Merkmale zusammengefasste und abgegrenzte Anzahl von Personen;http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D0%B0%D0%BC%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B2%D0%B5%D0%BA%20%281%29.jpg
http://www.wikidata.org/entity/L450467;Festung;http://www.wikidata.org/entity/Q57831;durch Wehranlagen stark befestigter Ort;http://commons.wikimedia.org/wiki/Special:FilePath/Vesting%20index.jpg
http://www.wikidata.org/entity/L450467;Festung;http://www.wikidata.org/entity/Q57831;durch Wehranlagen stark befestigter Ort;http://commons.wikimedia.org/wiki/Special:FilePath/00%206087%20Koblenz%20-%20Festung%20Ehrenbreitstein.jpg
http://www.wikidata.org/entity/L296740;Computersimulation;http://www.wikidata.org/entity/Q925667;Durchführung einer Simulation mit Hilfe eines Computerprogrammes;http://commons.wikimedia.org/wiki/Special:FilePath/FAE%20visualization.jpg
http://www.wikidata.org/entity/L36195;Fläche;http://www.wikidata.org/entity/Q484298;Ebene von Punkten;http://commons.wikimedia.org/wiki/Special:FilePath/SurfacesWithAndWithoutBoundary.svg
http://www.wikidata.org/entity/L6688;Parkett;http://www.wikidata.org/entity/Q2035357;ebenerdiger, direkt vor einer Theaterbühne gelegener Teil des Zuschauerraums;http://commons.wikimedia.org/wiki/Special:FilePath/Teatro%20perez%20galdos%20platea%202007%20las%20palmas%20gran%20canaria.JPG
http://www.wikidata.org/entity/L653807;Geviert;http://www.wikidata.org/entity/Q164;ebenes, konvexes und regelmäßiges Viereck;http://commons.wikimedia.org/wiki/Special:FilePath/Regular%20polygon%204%20annotated.svg
http://www.wikidata.org/entity/L653807;Geviert;http://www.wikidata.org/entity/Q164;ebenes, konvexes und regelmäßiges Viereck;http://commons.wikimedia.org/wiki/Special:FilePath/SquareDefinition.svg
http://www.wikidata.org/entity/L410978;Gold;http://www.wikidata.org/entity/Q897;Edelmetall, chemisches Element;http://commons.wikimedia.org/wiki/Special:FilePath/Gold-crystals.jpg
http://www.wikidata.org/entity/L400184;Paranuss;http://www.wikidata.org/entity/Q12371971;edible nut of Bertholletia excelsa;http://commons.wikimedia.org/wiki/Special:FilePath/Bertholletia%20excelsa%20seeds%20closeup.jpg
http://www.wikidata.org/entity/L400199;Macadamianuss;http://www.wikidata.org/entity/Q11027461;edible seed;http://commons.wikimedia.org/wiki/Special:FilePath/Starr%20081111-0459%20Macadamia%20integrifolia.jpg
http://www.wikidata.org/entity/L400199;Macadamianuss;http://www.wikidata.org/entity/Q11027461;edible seed;http://commons.wikimedia.org/wiki/Special:FilePath/Starr%20081111-0464%20Macadamia%20integrifolia.jpg
http://www.wikidata.org/entity/L618614;Raumfähre;http://www.wikidata.org/entity/Q48806;ehemalige Raumfähre der NASA;http://commons.wikimedia.org/wiki/Special:FilePath/STS120LaunchHiRes-edit1.jpg
http://www.wikidata.org/entity/L618614;Raumfähre;http://www.wikidata.org/entity/Q48806;ehemalige Raumfähre der NASA;http://commons.wikimedia.org/wiki/Special:FilePath/Statue%20Pepe%20Luis%20Vazquez%20Seville%20Spain.jpg
http://www.wikidata.org/entity/L518739;Mark;http://www.wikidata.org/entity/Q16068;ehemalige Währung in Deutschland (1948 bis 2001);http://commons.wikimedia.org/wiki/Special:FilePath/1%20mark%20brd%201967%20retouched.jpg
http://www.wikidata.org/entity/L450458;Auszeichnung;http://www.wikidata.org/entity/Q618779;Ehrung oder Würdigung;http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D0%B5%D0%B4%D0%B0%D0%BB%D1%8C%20%D0%B7%D0%B0%20%D0%98%D1%81%D0%BF%D0%B0%D0%BD%D1%81%D0%BA%D1%83%D1%8E%20%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D1%8E%201936-1939%20%D0%B3%D0%B3..svg
http://www.wikidata.org/entity/L594218;Ramen;http://www.wikidata.org/entity/Q234646;eigene Art japanischer Nudeln bzw. damit zubereitete Nudelsuppe;http://commons.wikimedia.org/wiki/Special:FilePath/Soy%20ramen.jpg
http://www.wikidata.org/entity/L290706;Einzelwissenschaft;http://www.wikidata.org/entity/Q11862829;eigenes Fachgebiet in der akademischen Bildungslandschaft;http://commons.wikimedia.org/wiki/Special:FilePath/Students%20at%20the%20Science%20Battle%202017%20in%20Tartu%201.jpg
http://www.wikidata.org/entity/L591011;Personenname;http://www.wikidata.org/entity/Q1071027;Eigenname einer Person;http://commons.wikimedia.org/wiki/Special:FilePath/FML%20names.png
http://www.wikidata.org/entity/L230549;Masse;http://www.wikidata.org/entity/Q11423;Eigenschaft der Materie, schwerfällig auf Änderungen des Bewegungszustandes zu reagieren und andere Körper anzuziehen;http://commons.wikimedia.org/wiki/Special:FilePath/2kg%20Gewicht%20freigeschnitten.jpg
http://www.wikidata.org/entity/L411965;Komplexität;http://www.wikidata.org/entity/Q723897;Eigenschaft von Systemen;http://commons.wikimedia.org/wiki/Special:FilePath/Calculator%20divisumma24%20hg.jpg
http://www.wikidata.org/entity/L36042;Vermieter;http://www.wikidata.org/entity/Q618532;Eigentümer von Häusern, Wohnungen oder Ländereien, die vermietet werden;http://commons.wikimedia.org/wiki/Special:FilePath/Powerful%20landlord%20in%20chariot.%20Eastern%20Han%2025-220%20CE.%20Anping%2C%20Hebei.jpg
http://www.wikidata.org/entity/L35084;Diebstahl;http://www.wikidata.org/entity/Q2727213;Eigentumsdelikt, im einzelnen verschieden definiert und abgegrenzt;http://commons.wikimedia.org/wiki/Special:FilePath/Constant%20Wauters%20Der%20ertappte%20Hausdiener.jpg
http://www.wikidata.org/entity/L297203;Schablone;http://www.wikidata.org/entity/Q504073;ein ausgeschnittenes Muster zur Herstellung oder Bearbeitung gleichgestaltiger Dinge;http://commons.wikimedia.org/wiki/Special:FilePath/Schriftschablone.jpg
http://www.wikidata.org/entity/L297203;Schablone;http://www.wikidata.org/entity/Q504073;ein ausgeschnittenes Muster zur Herstellung oder Bearbeitung gleichgestaltiger Dinge;http://commons.wikimedia.org/wiki/Special:FilePath/Curve%20stencils.jpg
http://www.wikidata.org/entity/L297203;Schablone;http://www.wikidata.org/entity/Q504073;ein ausgeschnittenes Muster zur Herstellung oder Bearbeitung gleichgestaltiger Dinge;http://commons.wikimedia.org/wiki/Special:FilePath/Painted%20stencil%20with%20tools.jpg
http://www.wikidata.org/entity/L297203;Schablone;http://www.wikidata.org/entity/Q504073;ein ausgeschnittenes Muster zur Herstellung oder Bearbeitung gleichgestaltiger Dinge;http://commons.wikimedia.org/wiki/Special:FilePath/Metal%20Stencil%20W.jpg
http://www.wikidata.org/entity/L297203;Schablone;http://www.wikidata.org/entity/Q504073;ein ausgeschnittenes Muster zur Herstellung oder Bearbeitung gleichgestaltiger Dinge;http://commons.wikimedia.org/wiki/Special:FilePath/Standardgraph%201310%20radius%20stencil.jpg
http://www.wikidata.org/entity/L297203;Schablone;http://www.wikidata.org/entity/Q504073;ein ausgeschnittenes Muster zur Herstellung oder Bearbeitung gleichgestaltiger Dinge;http://commons.wikimedia.org/wiki/Special:FilePath/Schablone%20Logarex%2025523-S%2C%20Chemie%20I.jpg
http://www.wikidata.org/entity/L297203;Schablone;http://www.wikidata.org/entity/Q504073;ein ausgeschnittenes Muster zur Herstellung oder Bearbeitung gleichgestaltiger Dinge;http://commons.wikimedia.org/wiki/Special:FilePath/Schablone%20Logarex%2025525-S%2C%20Chemie%20III.jpg
http://www.wikidata.org/entity/L297203;Schablone;http://www.wikidata.org/entity/Q504073;ein ausgeschnittenes Muster zur Herstellung oder Bearbeitung gleichgestaltiger Dinge;http://commons.wikimedia.org/wiki/Special:FilePath/Schablone%20Logarex%2025526-S%2C%20Chemie%20IV.jpg
http://www.wikidata.org/entity/L297203;Schablone;http://www.wikidata.org/entity/Q504073;ein ausgeschnittenes Muster zur Herstellung oder Bearbeitung gleichgestaltiger Dinge;http://commons.wikimedia.org/wiki/Special:FilePath/Standardgraph%202522%202.5%E2%80%937%20mm%20lettering%20guides.jpg
http://www.wikidata.org/entity/L492817;Galerie;http://www.wikidata.org/entity/Q1491852;ein Bauwerk, das einen Verkehrsweg schützt;http://commons.wikimedia.org/wiki/Special:FilePath/Galeriestra%C3%9Fe%20cropped.jpg
http://www.wikidata.org/entity/L290465;Absatz;http://www.wikidata.org/entity/Q257120;ein Bestandteil von Schuhen;http://commons.wikimedia.org/wiki/Special:FilePath/Heels%20for%20female%20shoes%2008.jpg
http://www.wikidata.org/entity/L290465;Absatz;http://www.wikidata.org/entity/Q257120;ein Bestandteil von Schuhen;http://commons.wikimedia.org/wiki/Special:FilePath/Klack%20p%C3%A5%20sko%20tillh%C3%B6rande%20Oscar%20II%20-%20Livrustkammaren%20-%2032598.tif
http://www.wikidata.org/entity/L227659;Tasse;http://www.wikidata.org/entity/Q81707;ein Gefäß zum Trinken;http://commons.wikimedia.org/wiki/Special:FilePath/Five%20Piece%20Tea%20Service%20with%20Chrysanthemum%20Design%20LACMA%20M.2006.132.10a-i.jpg
http://www.wikidata.org/entity/L492909;Lineal;http://www.wikidata.org/entity/Q104555;Ein Hilfsmittel zum Zeichnen von Geraden;http://commons.wikimedia.org/wiki/Special:FilePath/Measurement%20unit.jpg
http://www.wikidata.org/entity/L48420;Leuchter;http://www.wikidata.org/entity/Q151771;ein hoher Kerzenständer, auf dem sich eine große, meist weiße Kerze befindet;http://commons.wikimedia.org/wiki/Special:FilePath/Gloucester%20candlestick.jpg
http://www.wikidata.org/entity/L363246;Heiliger;http://www.wikidata.org/entity/Q43115;ein in religiöser und ethischer Hinsicht als vollkommen angesehener Mensch;http://commons.wikimedia.org/wiki/Special:FilePath/All-Saints.jpg
http://www.wikidata.org/entity/L677322;Watte;http://www.wikidata.org/entity/Q844770;ein loses Gefüge von Fasern oder Fäden;http://commons.wikimedia.org/wiki/Special:FilePath/Vatta2.jpg
http://www.wikidata.org/entity/L413225;Hashtag;http://www.wikidata.org/entity/Q278485;ein mit Doppelkreuz versehenes Stichwort, das dazu dient, Nachrichten in sozialen Netzwerken auffindbar zu machen;http://commons.wikimedia.org/wiki/Special:FilePath/Hashtag%20example.svg
http://www.wikidata.org/entity/L184861;Hamsterrad;http://www.wikidata.org/entity/Q967168;ein Rad, welches in einem Kleintierkäfig aufgestellt oder angebracht ist;http://commons.wikimedia.org/wiki/Special:FilePath/Phodopus%20sungorus%20-%20Hamsterkraftwerk.jpg
http://www.wikidata.org/entity/L220873;Dachs;http://www.wikidata.org/entity/Q638105;ein Raubtier aus der Familie der Marder;http://commons.wikimedia.org/wiki/Special:FilePath/Badger-badger.jpg
http://www.wikidata.org/entity/L33748;Sonnenschirm;http://www.wikidata.org/entity/Q1762975;ein Schirm, der vor Sonneneinstrahlung schützt;http://commons.wikimedia.org/wiki/Special:FilePath/BathingSuit1920s.jpg
http://www.wikidata.org/entity/L33748;Sonnenschirm;http://www.wikidata.org/entity/Q1762975;ein Schirm, der vor Sonneneinstrahlung schützt;http://commons.wikimedia.org/wiki/Special:FilePath/Parasol%20%28object%29.jpg
http://www.wikidata.org/entity/L7364;Kurve;http://www.wikidata.org/entity/Q161973;eindimensionales Objekt in der Mathematik;http://commons.wikimedia.org/wiki/Special:FilePath/Newgrange%20Entrance%20Stone.jpg
http://www.wikidata.org/entity/L489329;Menorca;http://www.wikidata.org/entity/Q52636;eine der Balearischen Inseln im Mittelmeer;http://commons.wikimedia.org/wiki/Special:FilePath/Menorca.jpg
http://www.wikidata.org/entity/L31379;Schlauch;http://www.wikidata.org/entity/Q176440;eine flexible Leitung zur Förderung fester, flüssiger und gasförmiger Stoffe;http://commons.wikimedia.org/wiki/Special:FilePath/Druckschlauch%20Schmutzwasserkreiselpumpe.jpg
http://www.wikidata.org/entity/L31229;Pudelmütze;http://www.wikidata.org/entity/Q362093;eine gestrickte Mütze mit einer Bommel daran;http://commons.wikimedia.org/wiki/Special:FilePath/Bommelmuetze.jpg
http://www.wikidata.org/entity/L31229;Pudelmütze;http://www.wikidata.org/entity/Q362093;eine gestrickte Mütze mit einer Bommel daran;http://commons.wikimedia.org/wiki/Special:FilePath/Hufflepuff%20Hat.jpg
http://www.wikidata.org/entity/L494793;Wendeltreppe;http://www.wikidata.org/entity/Q12513;Eine gewendelte Treppenform;http://commons.wikimedia.org/wiki/Special:FilePath/Spiral%20stairs%20%28%D1%81%D0%BF%D0%B8%D1%80%D0%B0%D0%BB%D0%BD%D0%BE%20%D1%81%D1%82%D0%B5%D0%BF%D0%B5%D0%BD%D0%B8%D1%88%D1%82%D0%B5%29.jpg
http://www.wikidata.org/entity/L16272;Unterschrift;http://www.wikidata.org/entity/Q188675;eine handschriftliche Markierung als Beleg der Identität;http://commons.wikimedia.org/wiki/Special:FilePath/Autograph%20of%20Benjamin%20Franklin.svg
http://www.wikidata.org/entity/L485709;Stimmlage;http://www.wikidata.org/entity/Q1042979;eine Klassifikation, bei der Singstimmen oder Musikinstrumente anhand ihres Tonumfangs sortiert werden;http://commons.wikimedia.org/wiki/Special:FilePath/Hudobne%20nastroje.svg
http://www.wikidata.org/entity/L34968;Sieger;http://www.wikidata.org/entity/Q18560095;eine oder mehrere Personen (Team, Mannschaft) die einen Wettbewerb gewinnen;http://commons.wikimedia.org/wiki/Special:FilePath/Boxkampf%2011.jpg
http://www.wikidata.org/entity/L296792;Blutgefäß;http://www.wikidata.org/entity/Q988343;eine röhrenförmige Struktur, in der das Blut transportiert wird;http://commons.wikimedia.org/wiki/Special:FilePath/Meyers%20b3%20s0084a.jpg
http://www.wikidata.org/entity/L412780;Marzipan;http://www.wikidata.org/entity/Q106252;eine Süßware aus gemahlenen Mandeln und Zucker;http://commons.wikimedia.org/wiki/Special:FilePath/Marzipanfr%C3%BCchte.jpg
http://www.wikidata.org/entity/L412780;Marzipan;http://www.wikidata.org/entity/Q106252;eine Süßware aus gemahlenen Mandeln und Zucker;http://commons.wikimedia.org/wiki/Special:FilePath/Frutta%20di%20martorana.jpg
http://www.wikidata.org/entity/L615992;Entbindung;http://www.wikidata.org/entity/Q34581;eine Schwangerschaft beendender Vorgang, bei dem ein Kind den mütterlichen Leib verlässt;http://commons.wikimedia.org/wiki/Special:FilePath/Postpartum%20baby2.jpg
http://www.wikidata.org/entity/L11540;Baum;http://www.wikidata.org/entity/Q10884;eine verholzte Pflanze, die aus einer Wurzel, einem Stamm und einer Krone besteht;http://commons.wikimedia.org/wiki/Special:FilePath/Sequoiadendron%20giganteum%20at%20Kenilworth%20Castle.jpg
http://www.wikidata.org/entity/L598520;Tagundnachtgleiche;http://www.wikidata.org/entity/Q1315;einer der beiden Tage im Jahr, an denen der lichte Tag und die Nacht gleich lang sind;http://commons.wikimedia.org/wiki/Special:FilePath/Earth-lighting-equinox%20af.png
http://www.wikidata.org/entity/L36478;Niederlande;http://www.wikidata.org/entity/Q55;eines der vier autonomen Länder des Königreiches der Niederlande;http://commons.wikimedia.org/wiki/Special:FilePath/Karakteristieke%20boerderij%2C%20Aldlansdyk%20in%20Cornjum%2002.jpg
http://www.wikidata.org/entity/L499417;Zwilling;http://www.wikidata.org/entity/Q159979;eines von zwei Kinder derselben Schwangerschaft;http://commons.wikimedia.org/wiki/Special:FilePath/Faucher%2C%20fr%C3%A8res.jpg
http://www.wikidata.org/entity/L499417;Zwilling;http://www.wikidata.org/entity/Q159979;eines von zwei Kinder derselben Schwangerschaft;http://commons.wikimedia.org/wiki/Special:FilePath/A%20cross-section%20of%20a%20pregnant%20uterus%20containing%20twins.%20Engra%20Wellcome%20V0014950.jpg
http://www.wikidata.org/entity/L34984;Flöte;http://www.wikidata.org/entity/Q750934;einfache Holzflöte;http://commons.wikimedia.org/wiki/Special:FilePath/Potterpipe.png
http://www.wikidata.org/entity/L33740;Schal;http://www.wikidata.org/entity/Q3354532;Einfaches Kleidungsstück, welches locker auf Schultern, Oberkörper und Armen getragen wird;http://commons.wikimedia.org/wiki/Special:FilePath/Orange%20triangle%20shawl.jpg
http://www.wikidata.org/entity/L29236;Hocker;http://www.wikidata.org/entity/Q33163;einfaches Sitzmöbel ohne Lehne;http://commons.wikimedia.org/wiki/Special:FilePath/TabouretAFDB.jpg
http://www.wikidata.org/entity/L613396;Reihenhaus;http://www.wikidata.org/entity/Q875016;Einfamilienhaus, das mit weiteren gleichartig gestalteten Häusern eine geschlossene Reihung bildet;http://commons.wikimedia.org/wiki/Special:FilePath/Street%20of%20terraced%20housing.jpg
http://www.wikidata.org/entity/L499293;Keyboard;http://www.wikidata.org/entity/Q250;Eingabegerät für Computer;http://commons.wikimedia.org/wiki/Special:FilePath/QWERTY%20keyboard.jpg
